,chroma_stft_mean,rms_mean,spectral_bandwidth_mean,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,result
605,0.36251637,0.047500942,1947.0763101922446,1554.261383608683,2587.246981534091,0.06501538825757576,-429.6606,134.84735,4.2709513,-10.954421,-4.031966,0.3535822,3.1556814,-13.443698,-0.2713172,-12.374952,-23.023548,-3.0895827,-31.534369,0.4320064,-16.895662,-8.543003,-7.374349,-1.6036254,-3.9926412,-0.6235853,1
606,0.3303074,0.033585113,2104.588986546918,1647.5487487404869,3205.892478813559,0.06029032044491525,-467.56665,124.07254,16.685154,5.5199695,-0.91175324,1.2657609,1.3900206,-10.542175,-2.0888526,-1.8323034,-22.129662,-8.877759,-25.06499,3.1944892,-11.039122,-3.2518685,-6.795071,3.8197415,-5.8992233,-2.1248226,1
607,0.3065377,0.03120897,1688.9160580774658,1211.0841032904627,2259.518155184659,0.04860617897727273,-493.24765,147.3831,19.53852,-0.84887487,-3.8395905,7.934322,-1.6474246,0.43892705,-5.194036,-2.869423,-20.56018,-11.467806,-20.316896,4.5399957,-9.2458935,-8.9625,-3.4761033,-0.15318324,-4.440129,-5.0755377,1
608,0.28898075,0.040032525,1874.134057190799,1360.135856091148,2641.732510653409,0.04324618252840909,-451.15283,131.15907,16.224903,-6.699501,-9.654238,8.09172,-4.698593,2.984857,-6.5976453,-3.9572196,-22.653366,-10.978791,-22.872917,1.8890332,-12.927581,-9.718675,-4.8920164,-1.756086,-7.01707,-6.3119216,1
609,0.29591814,0.04056338,2129.6130278874552,1625.3254785314714,3098.8236860795455,0.053829308712121215,-418.6814,121.2912,14.896667,-5.384754,-6.0361567,9.03244,-7.7121716,-1.648089,-19.470978,-10.401181,-12.023534,-13.240923,-24.97834,15.819137,-11.335495,-11.630493,-4.845281,2.9838705,-14.884317,-12.557314,1
610,0.28623077,0.11472633,1338.4245038894803,1119.5308126812586,2047.705078125,0.050351097470238096,-374.63547,126.30713,-3.9870677,16.963278,-22.229397,-3.6976054,-11.254669,-13.3879175,-28.175077,-21.18837,-14.114494,-4.9333043,-20.804129,-9.382983,17.966743,-6.0401306,-2.5772977,-9.76873,-11.621648,-15.742517,1
611,0.29335114,0.109456606,1271.5435182066003,1027.4867355934764,1880.9002543604652,0.048249000726744186,-381.5889,125.74984,2.904557,19.634354,-20.714233,-3.5427296,-6.9835796,-15.627013,-27.160658,-23.375998,-13.160571,-6.497096,-19.290745,-7.196574,13.675605,-5.1754265,-3.541978,-10.514277,-17.31654,-15.309272,1
612,0.31575978,0.101405,1264.9968159452671,1112.558284180855,2021.1847478693182,0.05550870028409091,-378.13974,124.720955,-2.8945582,17.935051,-15.03894,0.3550936,-2.873545,-13.801205,-24.068937,-18.45689,-10.297459,-9.162655,-13.804992,-7.1231265,13.712663,0.9851746,-3.2608733,-5.6107554,-13.468167,-13.45365,1
613,0.31518146,0.106156446,1317.9573871725065,1104.26590918867,2070.537109375,0.05402560763888889,-376.8535,120.73913,-0.62395483,20.055035,-15.389927,-0.53062385,-4.4063478,-13.760202,-25.048706,-23.624891,-11.425983,-13.390805,-15.963894,-5.516216,10.871649,-0.16696961,-5.6687474,-9.167332,-13.109276,-12.631414,1
614,0.31514004,0.10615643,1316.5828227700626,1102.6953520992272,2066.23046875,0.05389539930555556,-376.8526,120.73697,-0.6240592,20.0576,-15.3876095,-0.5300062,-4.406603,-13.762201,-25.055723,-23.6282,-11.423417,-13.384116,-15.96398,-5.515791,10.875068,-0.16760913,-5.665959,-9.169513,-13.11028,-12.631952,1
615,0.30418056,0.09998424,1205.9300134455605,1012.1707554051623,1839.1313032670455,0.04430042613636364,-397.32205,132.24506,2.470699,23.142971,-17.448875,-4.7506566,-2.4405339,-16.686735,-26.707644,-17.538197,-11.696105,-10.076264,-15.111395,-7.737709,11.390517,-0.03883854,-4.3598995,-9.131265,-10.755937,-14.004804,1
616,0.30412638,0.09998429,1204.3395162772797,1010.4170877103519,1833.7480024857955,0.043656782670454544,-397.32315,132.24315,2.4641416,23.143587,-17.449528,-4.7539964,-2.4397879,-16.692257,-26.706768,-17.539913,-11.693692,-10.071774,-15.112853,-7.7343984,11.3920555,-0.037769523,-4.359694,-9.126305,-10.756827,-14.004489,1
617,0.3045638,0.1111546,1207.9284578802767,1021.3804800216515,1826.97265625,0.04840494791666667,-382.5971,125.793274,-4.1289725,18.311525,-14.929592,-2.2816677,-2.7581532,-19.212069,-28.94077,-15.950183,-12.369205,-13.936595,-17.196665,-2.3336885,11.812664,-4.137041,-6.1204786,-7.9840746,-8.074911,-17.766943,1
618,0.30462646,0.111154474,1208.027299546599,1021.7020622807296,1827.451171875,0.04799262152777778,-382.5943,125.79099,-4.1291237,18.315865,-14.932433,-2.2811852,-2.7563372,-19.213802,-28.938908,-15.949889,-12.3698635,-13.939752,-17.200563,-2.3356278,11.808963,-4.1314526,-6.1145997,-7.983716,-8.073889,-17.768185,1
619,0.28999457,0.09997602,1313.7563546768204,1058.1609467175417,1943.251953125,0.04548611111111111,-389.052,128.29012,-2.1565306,20.715048,-19.288885,-3.9085543,-3.146453,-14.913645,-31.015888,-14.906372,-10.637749,-10.358294,-18.937094,-4.7471013,14.528657,-5.341943,-2.1983087,-9.443142,-10.170746,-19.366152,1
620,0.29020378,0.09997604,1314.1608195469719,1058.6245154070557,1943.251953125,0.04552951388888889,-389.0551,128.28961,-2.1563265,20.719418,-19.285069,-3.9123626,-3.1410265,-14.906192,-31.015804,-14.904214,-10.636605,-10.352548,-18.926249,-4.744882,14.53106,-5.3353267,-2.1977217,-9.441004,-10.164603,-19.373457,1
621,0.30190322,0.11482614,1357.0872847907585,1164.5928781717782,2170.6404976222825,0.052702530570652176,-372.97278,110.57972,-4.270253,18.463406,-18.107904,-2.5088818,-4.3333735,-13.003303,-27.463053,-21.463648,-12.591791,-13.8484745,-16.570429,-2.607174,12.849249,-2.407856,-2.044527,-8.5767,-13.163907,-13.882365,1
622,0.2829161,0.10727472,1332.2697556424553,1058.1782286043601,1878.77197265625,0.0479736328125,-396.93573,119.04981,8.360944,20.429285,-23.020731,-5.1789193,-5.5073056,-11.475091,-24.331482,-21.711098,-13.001166,-4.865346,-18.743055,-7.142314,14.589199,-7.3786373,-3.700334,-6.521657,-12.100977,-14.293848,1
623,0.30211115,0.11482615,1356.326668250345,1164.000322301498,2167.8318189538045,0.052277938179347824,-372.97232,110.58037,-4.2643757,18.46372,-18.115696,-2.50541,-4.3275757,-13.002523,-27.4619,-21.461897,-12.591363,-13.850278,-16.57025,-2.6061926,12.853011,-2.404818,-2.0443044,-8.578592,-13.167118,-13.880745,1
624,0.3051785,0.10516496,1249.872857172144,1035.937788462108,1932.1155894886363,0.045099431818181816,-392.7749,125.97705,-2.8986752,25.2401,-17.703154,-4.3453493,-1.948349,-15.859162,-28.165209,-19.822884,-12.63247,-10.24694,-17.502733,-5.101473,14.789168,-3.7343836,-5.4363008,-9.140342,-12.8097105,-16.633806,1
625,0.29867104,0.11183784,1287.2695843038891,1031.6354841033703,1861.0185339095744,0.04483876329787234,-389.7225,121.19789,-0.11223927,24.615227,-23.282448,-2.6257002,-4.024738,-16.248999,-27.725544,-16.915148,-11.197417,-15.412794,-15.416142,-5.396094,10.27977,-1.2456534,-1.727018,-8.715541,-11.944778,-13.447151,1
626,0.30527207,0.105164774,1250.5741017831283,1036.4706713162318,1934.5625443892045,0.04518821022727273,-392.7752,125.981026,-2.9011157,25.241486,-17.707008,-4.34543,-1.9359645,-15.860681,-28.163801,-19.824238,-12.629166,-10.2472315,-17.509136,-5.100808,14.79475,-3.7291992,-5.4376636,-9.131319,-12.81354,-16.648447,1
627,0.29871324,0.111837834,1286.8356054435708,1031.6859163228496,1861.0185339095744,0.045233543882978726,-389.72522,121.198654,-0.109341316,24.610933,-23.286299,-2.6291764,-4.0274754,-16.250193,-27.72688,-16.91392,-11.195932,-15.407813,-15.414683,-5.397852,10.271752,-1.2477103,-1.7243196,-8.719019,-11.940518,-13.444156,1
628,0.2987127,0.111837834,1288.3396860590663,1032.6322689839117,1861.934840425532,0.04525432180851064,-389.72586,121.19923,-0.109732,24.61099,-23.284885,-2.6278746,-4.0270166,-16.250738,-27.726377,-16.91555,-11.197289,-15.406918,-15.412742,-5.3972974,10.271463,-1.2476056,-1.7252663,-8.719615,-11.941177,-13.443445,1
629,0.2812573,0.11723328,1289.13791950589,1066.0238221185443,1891.917242005814,0.04435410610465116,-373.73145,115.12779,-3.5476997,19.031805,-18.838982,0.08334115,-3.8608856,-15.807247,-27.877518,-19.87633,-10.597259,-12.252261,-13.651382,-9.2257805,10.787516,3.0547025,-5.0873203,-10.711137,-12.0672035,-12.74294,1
630,0.28122222,0.117233455,1288.7335238008525,1065.5105181877611,1888.9126090116279,0.04478561046511628,-373.72668,115.12577,-3.5481517,19.03063,-18.838661,0.086835414,-3.8619463,-15.804708,-27.879831,-19.87811,-10.600074,-12.250973,-13.653482,-9.22705,10.794935,3.0521662,-5.084295,-10.708589,-12.070702,-12.748132,1
631,0.2965987,0.1182521,1350.145103078199,1029.300217297613,1856.4697265625,0.04038783482142857,-364.07095,136.77376,1.9257133,21.690964,-14.980588,4.030165,-13.277188,-7.8588758,-21.6855,-11.473074,-7.7495813,-6.4748354,-6.012661,-3.6575434,17.231562,-6.7282023,-1.8423891,-4.469657,-11.625743,-6.72205,1
632,0.29660833,0.11825214,1349.6821351457172,1028.9893287946502,1856.4697265625,0.04038783482142857,-364.0795,136.7821,1.9251338,21.689322,-14.975102,4.022389,-13.271287,-7.859205,-21.687235,-11.469515,-7.7527204,-6.4807878,-6.008213,-3.655077,17.225246,-6.729832,-1.8407159,-4.4664965,-11.629125,-6.713752,1
633,0.28294894,0.107274696,1332.2658673141532,1058.1865859836532,1879.7507546164773,0.04830655184659091,-396.93777,119.04803,8.36139,20.429352,-23.020359,-5.182253,-5.5068235,-11.4669285,-24.322624,-21.709425,-13.0033,-4.8571553,-18.74344,-7.145444,14.587793,-7.382785,-3.7004282,-6.517013,-12.093881,-14.296744,1
634,0.30427226,0.10075408,1317.9636183064881,1048.0530498121477,1889.9141533430231,0.044933230377906974,-381.26495,139.4017,1.4943898,27.779861,-14.302245,3.156138,-6.9746776,-6.2313375,-20.083088,-14.646548,-11.226925,-3.606999,-11.30226,-7.9537296,16.45056,-5.8579025,-3.1232488,-7.222105,-8.335265,-6.520498,1
635,0.3042231,0.100754194,1317.7611915541784,1047.9491359727645,1888.4118368459303,0.04518304869186047,-381.26135,139.40955,1.4944011,27.784012,-14.305932,3.149011,-6.976927,-6.238695,-20.081442,-14.650266,-11.217516,-3.5989025,-11.306058,-7.9535904,16.452618,-5.8571224,-3.1285305,-7.2274837,-8.335028,-6.5201063,1
636,0.27421287,0.09701646,1277.882455232637,1006.751294693024,1856.982421875,0.042759486607142856,-401.6787,134.72525,0.0041509354,20.883247,-19.233608,-4.6810956,-7.2328143,-11.828488,-24.784641,-18.144741,-14.877751,-2.7337253,-18.072308,-15.069075,14.882172,-6.5415964,-7.4565344,-9.478661,-12.766645,-13.9306965,1
637,0.27420408,0.09701657,1278.0615843079404,1006.8685032694702,1859.033203125,0.04292224702380952,-401.67722,134.73203,-0.008412225,20.88188,-19.22878,-4.6798124,-7.218556,-11.831623,-24.784857,-18.142242,-14.870566,-2.735417,-18.080448,-15.075056,14.877993,-6.544117,-7.4729166,-9.478747,-12.754993,-13.926811,1
638,0.30883634,0.101724714,1327.5116735753086,1074.0135531282021,1982.0562318313953,0.04529660247093023,-386.59003,128.42287,11.679764,19.185322,-24.095905,-2.9851038,-4.758784,-11.645337,-23.755169,-16.932049,-14.7034235,-8.359798,-21.77354,-9.264995,12.171459,-9.587709,-2.5248833,-10.581951,-13.08161,-11.299128,1
639,0.30887783,0.10172483,1326.7659379313238,1073.5905826371354,1980.5539153343022,0.045364734738372096,-386.5864,128.42043,11.68129,19.184607,-24.093763,-2.980851,-4.7631774,-11.642324,-23.755428,-16.936121,-14.712649,-8.359851,-21.775206,-9.2706,12.173572,-9.59338,-2.5217645,-10.57468,-13.073804,-11.293706,1
640,0.30975413,0.09748418,1306.6897620385207,1059.4231139003596,1966.0315225290697,0.04645485101744186,-381.61887,133.27646,2.62974,21.285606,-21.768648,-6.582421,-5.2674375,-13.012469,-24.569435,-19.95984,-17.88883,-6.9008718,-19.71937,-9.622748,11.463451,-8.13371,-2.4983823,-13.2384205,-12.610875,-12.265808,1
641,0.3096422,0.097484134,1308.2646210515265,1060.9721220158717,1973.0423328488373,0.04661382630813953,-381.62073,133.28102,2.633621,21.286549,-21.773958,-6.5870433,-5.2673626,-13.019128,-24.563313,-19.95087,-17.880976,-6.8954363,-19.722202,-9.622274,11.459794,-8.135868,-2.4988163,-13.244538,-12.613824,-12.261518,1
642,0.3036883,0.09944789,1315.5708331941576,1043.2636709249039,1904.4365461482557,0.043899890988372096,-381.91006,134.69177,0.51752347,19.724476,-20.45173,-2.646233,-6.517081,-11.5608635,-26.491447,-17.935656,-18.062893,-8.660568,-18.41363,-14.15826,14.131286,-5.016487,-5.318712,-13.169,-13.547628,-13.389462,1
643,0.30365688,0.09944784,1316.580857336146,1043.656162231623,1906.4396348110465,0.04405886627906977,-381.9109,134.69305,0.5133164,19.720465,-20.449701,-2.6417756,-6.5145307,-11.558679,-26.485434,-17.929792,-18.05772,-8.661658,-18.420029,-14.1695175,14.13214,-5.008589,-5.311951,-13.163681,-13.550182,-13.3937235,1
644,0.3010204,0.101005174,1323.3287963047505,1054.924467773568,1987.906161221591,0.04686390269886364,-395.61032,117.557594,3.8440642,19.051247,-18.353708,-2.5037186,-5.466457,-12.044192,-23.029303,-21.485754,-13.184113,-4.5271554,-16.570253,-9.1594515,13.228763,-3.9831297,-6.3945994,-9.74003,-10.488779,-13.454203,1
645,0.28570175,0.115527,1332.8424137446307,1060.6203630858884,1926.1962890625,0.04523577008928571,-370.65115,129.1344,1.8178507,19.018398,-17.832975,-4.5284715,-7.526487,-11.512431,-31.416687,-19.798136,-14.861453,-8.801138,-17.316566,-10.178777,13.547898,-4.5440674,-3.871897,-13.365629,-12.769984,-12.044792,1
646,0.3010787,0.10100527,1323.8486416854282,1055.6522752422088,1989.8637251420455,0.046930486505681816,-395.60794,117.55688,3.8411958,19.05145,-18.35959,-2.5047069,-5.459339,-12.044044,-23.031258,-21.489685,-13.188427,-4.526181,-16.56786,-9.164683,13.22568,-3.9847527,-6.396854,-9.738656,-10.488491,-13.45084,1
647,0.30920807,0.103709154,1332.4910000872962,1093.0077569915534,2014.55078125,0.04764539930555556,-398.93,120.13816,0.3764014,20.819017,-17.8561,-0.4318691,-6.778557,-9.235404,-22.78622,-23.075977,-13.170931,-6.484185,-16.847431,-6.55735,12.232514,-2.6242962,-1.7291516,-10.158627,-10.776596,-14.739756,1
648,0.3092335,0.10370919,1334.075852182674,1093.944351545135,2015.986328125,0.04771050347222222,-398.9331,120.13548,0.37986678,20.827974,-17.85602,-0.43166292,-6.7755384,-9.23377,-22.787136,-23.081144,-13.158406,-6.4813027,-16.854391,-6.5561843,12.234397,-2.6199334,-1.7346501,-10.156958,-10.779506,-14.748767,1
649,0.30187327,0.101421155,1365.4475491528444,1135.4650985624048,2117.765488735465,0.049600290697674417,-382.05988,122.74214,-1.1313939,21.625414,-19.900183,-0.6009353,-8.092217,-11.843634,-25.434937,-23.702606,-15.515703,-5.548749,-16.787067,-7.0636787,15.796849,-6.2838573,-1.7068536,-10.249132,-14.385777,-13.767567,1
650,0.30182877,0.10142101,1363.9692535616707,1135.5444967715514,2121.7716660610463,0.04964571220930233,-382.06363,122.741264,-1.1287968,21.625328,-19.896955,-0.59589547,-8.090251,-11.842591,-25.436234,-23.701519,-15.512116,-5.5449114,-16.786102,-7.067541,15.792294,-6.286172,-1.7083863,-10.249066,-14.38322,-13.769392,1
651,0.30882037,0.1073353,1357.5519813242665,1130.9339310206112,2082.3586203835225,0.0489501953125,-385.33194,120.94641,-0.86663157,20.444098,-17.933443,0.7172614,-6.122797,-11.89581,-26.637108,-21.585861,-15.341535,-8.625027,-17.362558,-8.27067,15.135474,-5.2756443,-2.923507,-8.090824,-14.495218,-14.514483,1
652,0.2862581,0.11472637,1336.453683651788,1118.0099943839712,2045.1416015625,0.05065336681547619,-374.63797,126.30471,-3.9885952,16.966494,-22.231562,-3.6986418,-11.249744,-13.391128,-28.180792,-21.19108,-14.107133,-4.931061,-20.807556,-9.385041,17.965574,-6.0394483,-2.5818088,-9.772362,-11.629911,-15.744759,1
653,0.31652594,0.105266094,1283.6168472527645,1095.7088347283627,1966.0315225290697,0.0529274164244186,-385.24695,123.4342,1.3315135,20.746199,-16.544098,-3.6275287,-4.1915493,-15.049563,-25.077978,-19.300434,-14.855312,-7.2594748,-16.71635,-7.551799,10.844569,-5.413303,-2.13558,-8.802397,-12.3017025,-13.48427,1
654,0.3164718,0.10526604,1283.7659493602864,1095.534509769077,1965.0299781976744,0.052859284156976744,-385.2528,123.42859,1.3276492,20.744444,-16.54083,-3.6245458,-4.191498,-15.050036,-25.08351,-19.306904,-14.856491,-7.263416,-16.7139,-7.5417805,10.850221,-5.411083,-2.1362593,-8.804518,-12.307408,-13.489886,1
655,0.29019532,0.104778625,1299.442883754244,1033.3706635327728,1910.9465843023256,0.04288926235465116,-390.90552,122.72864,-0.2397885,22.029737,-18.09486,-0.08255945,-6.4197807,-15.61796,-24.88083,-18.279377,-13.950927,-9.508685,-14.774601,-5.9547553,13.341384,-4.6512947,-2.7061257,-8.413899,-12.201138,-10.4899645,1
656,0.29004076,0.10477854,1297.2524428181482,1032.345545475469,1907.9419513081396,0.04263944404069767,-390.90234,122.726555,-0.2454319,22.03022,-18.09308,-0.08655608,-6.4179735,-15.614508,-24.878208,-18.2698,-13.946643,-9.509833,-14.781608,-5.9568596,13.343219,-4.6496696,-2.7059195,-8.418379,-12.199571,-10.490489,1
657,0.30451107,0.10281143,1319.5061262330141,1021.5709617343531,1796.34765625,0.04255642361111111,-407.55692,114.06361,9.517202,23.966751,-18.268291,-1.6710118,-2.8449152,-8.542478,-23.629053,-23.325478,-13.286355,-8.244876,-18.264233,-4.908118,15.500945,-3.2616658,-3.1050606,-8.352299,-13.274298,-15.17042,1
658,0.30454108,0.10281137,1322.6449846192188,1024.1087297263862,1805.439453125,0.04268663194444444,-407.5561,114.06458,9.513643,23.973806,-18.253246,-1.6643405,-2.8452213,-8.547989,-23.626875,-23.327715,-13.289268,-8.241333,-18.26561,-4.905715,15.501937,-3.258507,-3.104477,-8.355949,-13.27082,-15.171393,1
659,0.2920107,0.109345555,1287.0708751743948,1096.4257596015593,2028.5256125710227,0.048140092329545456,-383.8951,126.47968,-2.0008605,24.825142,-17.615742,-5.945673,-7.993413,-16.377142,-25.925146,-19.907991,-16.504396,-9.178336,-15.056797,-5.711337,13.784928,-4.131802,-0.932942,-6.4496155,-12.34249,-13.694531,1
660,0.29184255,0.109345526,1286.3498580380158,1095.934430015096,2025.589266690341,0.04807350852272727,-383.89386,126.48166,-2.0004358,24.828066,-17.614223,-5.948093,-7.995837,-16.373142,-25.914568,-19.906502,-16.505018,-9.180306,-15.057446,-5.7040806,13.78508,-4.1286974,-0.9292025,-6.460561,-12.351968,-13.69597,1
661,0.30389252,0.10058749,1285.7523143770386,1032.9591921681965,1871.474609375,0.04848090277777778,-405.21024,129.61282,7.0340796,21.730967,-20.520298,-1.1898081,-4.784096,-11.59004,-26.915623,-19.048374,-12.78608,-10.708822,-16.008455,-6.9682584,14.471121,-3.1463645,-3.5566103,-6.1152997,-14.2091875,-16.260735,1
662,0.3039584,0.100587316,1286.5245053227636,1033.7182854294979,1876.73828125,0.04815538194444444,-405.20352,129.62494,7.0319314,21.722752,-20.520035,-1.1849353,-4.7755237,-11.59386,-26.918709,-19.048782,-12.786798,-10.706781,-16.010548,-6.96803,14.464535,-3.1504228,-3.5575306,-6.116906,-14.204122,-16.260326,1
663,0.3052931,0.10805218,1372.2090796477285,1142.5097358323094,2143.3048691860463,0.05265488735465116,-381.7495,128.32741,0.41695803,19.569721,-22.582678,-2.7838986,-7.2733674,-15.052375,-29.82366,-24.482428,-15.333025,-3.6129098,-17.379986,-5.4288306,15.699683,-6.434031,-2.0773666,-12.186658,-13.893487,-15.171046,1
664,0.27975225,0.106078334,1349.1325459930501,1074.8754406145777,1916.9444691051137,0.04532137784090909,-387.1239,119.90276,3.7008789,20.55819,-19.10502,-1.6016071,-7.9298525,-11.598279,-30.804321,-19.963285,-10.226934,-12.190604,-16.248545,-7.596459,11.736794,-4.591284,-2.1521986,-6.6572127,-15.573991,-14.332142,1
665,0.27957505,0.106078364,1348.172135609057,1073.9030839818536,1914.4975142045455,0.045232599431818184,-387.12634,119.90273,3.7059755,20.562113,-19.109589,-1.6057636,-7.926781,-11.59441,-30.804329,-19.960787,-10.221158,-12.190045,-16.248663,-7.5962176,11.738489,-4.5950713,-2.1576328,-6.6563525,-15.571127,-14.329894,1
666,0.30958116,0.10285132,1278.7066416567789,1047.0524295541886,1842.8415697674418,0.04910065406976744,-400.44296,124.45937,1.3128604,20.711761,-18.728756,-2.7262065,-2.4028018,-14.287615,-29.877506,-17.81768,-13.138254,-9.431689,-15.8573675,-6.7791924,14.074044,-2.7775757,-4.32638,-10.350821,-7.3010325,-16.676176,1
667,0.3094139,0.10285126,1278.3403824092218,1046.6163171141866,1843.3423419331396,0.04921420784883721,-400.43924,124.46641,1.3103966,20.708769,-18.729687,-2.7262259,-2.3947022,-14.288174,-29.884357,-17.822695,-13.138419,-9.432526,-15.858561,-6.785519,14.069644,-2.7712564,-4.324558,-10.353055,-7.3045526,-16.674791,1
668,0.2860369,0.12474277,1442.9036248061577,1188.9271434154243,2193.310546875,0.051513671875,-341.96536,124.079895,-5.786618,20.579075,-18.719261,3.100565,-9.257935,-7.368544,-20.026325,-12.541734,-6.051532,-7.038953,-7.8525696,0.20328422,19.494781,-3.2347085,1.6346143,-2.4799335,-13.237594,-10.146153,1
669,0.28601626,0.124742724,1442.9622673771028,1188.990615928219,2193.8232421875,0.051350911458333336,-341.96646,124.0799,-5.789175,20.57329,-18.719828,3.1007094,-9.262577,-7.366913,-20.01639,-12.540575,-6.0535607,-7.040611,-7.860598,0.20559125,19.494787,-3.2401178,1.6377124,-2.4778929,-13.235674,-10.148031,1
670,0.29106164,0.11333477,1337.8820486716936,1080.9778264488773,2009.2529296875,0.042399088541666664,-362.69626,130.69011,1.8898516,21.120274,-10.139305,1.8447974,-7.3221717,-4.430017,-17.370611,-14.608942,-7.0469055,-4.281148,-11.517065,0.49889123,18.474222,-4.4568934,2.440053,-0.57988083,-10.009441,-11.864075,1
671,0.29108614,0.11333476,1337.1690049578058,1080.744077985111,2009.2529296875,0.04228283110119048,-362.7011,130.69241,1.8870585,21.12207,-10.131321,1.8408005,-7.319886,-4.427238,-17.368313,-14.608016,-7.047723,-4.281126,-11.5171,0.49967825,18.473534,-4.4567823,2.4400144,-0.5792935,-10.010884,-11.864385,1
672,0.2920151,0.116931856,1242.9293628828148,1073.5201989303143,1896.97265625,0.049525669642857144,-386.34915,128.47153,-6.653119,19.253284,-20.437834,-2.9175193,-9.482864,-14.249764,-27.797752,-19.70088,-9.71909,-6.0518165,-20.748447,-5.9230175,16.24591,-6.8329444,-2.8306525,-10.044996,-11.840788,-15.477608,1
673,0.2920791,0.116931766,1243.0640467842709,1073.3275158236324,1896.4599609375,0.049153645833333336,-386.348,128.46626,-6.6498384,19.254562,-20.43891,-2.9181364,-9.48029,-14.239741,-27.808088,-19.704172,-9.7304735,-6.0571904,-20.737612,-5.9276195,16.249685,-6.8317275,-2.826708,-10.045644,-11.847236,-15.479162,1
674,0.3051428,0.10805223,1370.4954400681609,1141.0656723967982,2141.3017805232557,0.0529274164244186,-381.75223,128.32364,0.41490293,19.563017,-22.582176,-2.7852411,-7.2799425,-15.049944,-29.825485,-24.480528,-15.338169,-3.6160233,-17.371668,-5.427291,15.703778,-6.431462,-2.0763824,-12.18925,-13.899946,-15.167053,1
675,0.296643,0.09756324,1360.6188204841528,1091.536793780988,2013.1041061046512,0.04600063590116279,-402.87256,120.99884,1.231817,21.364296,-13.588704,0.8500242,-7.46604,-9.0454645,-30.967604,-20.874279,-11.437265,-5.7590795,-17.77458,-10.019401,13.557364,-5.718942,-4.706328,-12.261384,-10.371708,-15.559122,1
676,0.29669514,0.09756334,1359.8645505533545,1091.4276594300559,2020.1149164244187,0.04620503270348837,-402.87564,120.999695,1.2278136,21.363106,-13.584713,0.85307527,-7.461467,-9.051148,-30.972364,-20.87897,-11.434189,-5.7538085,-17.781092,-10.017592,13.5658655,-5.7136483,-4.705902,-12.263867,-10.376233,-15.5618515,1
677,0.29340708,0.10945663,1270.4180261037282,1026.7079005098751,1878.8971656976744,0.04820357921511628,-381.58987,125.74719,2.901136,19.63134,-20.712824,-3.5361059,-6.97852,-15.628037,-27.162552,-23.37138,-13.160212,-6.4985876,-19.286724,-7.1953897,13.673558,-5.1787395,-3.5403738,-10.5146475,-17.319868,-15.315968,1
678,0.29335114,0.109456606,1271.5435182066003,1027.4867355934764,1880.9002543604652,0.048249000726744186,-381.5889,125.74984,2.904557,19.634354,-20.714233,-3.5427296,-6.9835796,-15.627013,-27.160658,-23.375998,-13.160571,-6.497096,-19.290745,-7.196574,13.675605,-5.1754265,-3.541978,-10.514277,-17.31654,-15.309272,1
679,0.2829161,0.10727472,1332.2697556424553,1058.1782286043601,1878.77197265625,0.0479736328125,-396.93573,119.04981,8.360944,20.429285,-23.020731,-5.1789193,-5.5073056,-11.475091,-24.331482,-21.711098,-13.001166,-4.865346,-18.743055,-7.142314,14.589199,-7.3786373,-3.700334,-6.521657,-12.100977,-14.293848,1
680,0.28294894,0.107274696,1332.2658673141532,1058.1865859836532,1879.7507546164773,0.04830655184659091,-396.93777,119.04803,8.36139,20.429352,-23.020359,-5.182253,-5.5068235,-11.4669285,-24.322624,-21.709425,-13.0033,-4.8571553,-18.74344,-7.145444,14.587793,-7.382785,-3.7004282,-6.517013,-12.093881,-14.296744,1
681,0.3010204,0.101005174,1323.3287963047505,1054.924467773568,1987.906161221591,0.04686390269886364,-395.61032,117.557594,3.8440642,19.051247,-18.353708,-2.5037186,-5.466457,-12.044192,-23.029303,-21.485754,-13.184113,-4.5271554,-16.570253,-9.1594515,13.228763,-3.9831297,-6.3945994,-9.74003,-10.488779,-13.454203,1
682,0.3010787,0.10100527,1323.8486416854282,1055.6522752422088,1989.8637251420455,0.046930486505681816,-395.60794,117.55688,3.8411958,19.05145,-18.35959,-2.5047069,-5.459339,-12.044044,-23.031258,-21.489685,-13.188427,-4.526181,-16.56786,-9.164683,13.22568,-3.9847527,-6.396854,-9.738656,-10.488491,-13.45084,1
683,0.30920807,0.103709154,1332.4910000872962,1093.0077569915534,2014.55078125,0.04764539930555556,-398.93,120.13816,0.3764014,20.819017,-17.8561,-0.4318691,-6.778557,-9.235404,-22.78622,-23.075977,-13.170931,-6.484185,-16.847431,-6.55735,12.232514,-2.6242962,-1.7291516,-10.158627,-10.776596,-14.739756,1
684,0.3092335,0.10370919,1334.075852182674,1093.944351545135,2015.986328125,0.04771050347222222,-398.9331,120.13548,0.37986678,20.827974,-17.85602,-0.43166292,-6.7755384,-9.23377,-22.787136,-23.081144,-13.158406,-6.4813027,-16.854391,-6.5561843,12.234397,-2.6199334,-1.7346501,-10.156958,-10.779506,-14.748767,1
